victim_id,name,age,gender,occupation,education,income,district,police_station,phone,address
VI04188,Anita Khurana,58,Male,Doctor,Post Graduate,839827,Hassan,Hassan East,+916085292399,"91/166, Devan Chowk, Bhilai 914129"
VI04189,Aayush Varty,54,Male,Driver,Post Graduate,475609,Vijayapura,Vijayapura East,+914244101154,"202, Mitra Nagar, Pallavaram 710679"
VI04190,Wyatt Oak,68,Female,Police,Post Graduate,352177,Yadgir,Yadgir Town,3779832137,"H.No. 362, Varty Zila, Karawal Nagar 529229"
VI04191,Bhavna Peri,54,Female,Student,Post Graduate,814171,Chikkamagaluru,Chikkamagaluru Rural,03356239324,"66/387, Golla Street, Jamshedpur 409830"
VI04192,Harini Warrior,55,Male,Student,Secondary,239627,Chikkaballapur,Chikkaballapur Rural,+913184456460,"52/25, Thakkar Ganj, Varanasi 309380"
VI04193,Vrishti Nanda,58,Female,Labour,Graduate,357896,Hassan,Hassan Town,6702270394,"H.No. 36, Ramakrishnan Road, Madhyamgram 542581"
VI04194,Caleb Verma,23,Female,Mechanic,Secondary,634859,Uttara Kannada,Uttara Kannada East,+911329137608,"85/01, Saraf, Sagar-480890"
VI04195,Gabriel Bajaj,42,Female,Labour,Primary,285303,Ballari,Ballari East,01015110610,"76/60, Chowdhury Road, Kakinada 154543"
VI04196,Ekantika Palan,42,Female,Driver,Primary,730807,Mysuru,Lashkar,03122142225,"08/818, Dhaliwal Nagar, Tinsukia 742159"
VI04197,Advik Chauhan,27,Male,Teacher,PUC,1067552,Raichur,Raichur Town,05647642550,"65/010, Viswanathan Path, Morena-580941"
VI04198,Niharika Bora,20,Male,Mechanic,Secondary,747621,Bengaluru Rural,Bengaluru Rural Town,00186650673,"H.No. 453, Dar Path, Jalna-211986"
VI04199,Chatresh Narayanan,37,Female,Mechanic,Secondary,598930,Kodagu,Kodagu Rural,6292423688,"H.No. 523, Mann Ganj, Ghaziabad-201284"
VI04200,Abdul Tella,52,Female,Unemployed,Primary,1155893,Udupi,Udupi Rural,+917728592092,"74/245, Kakar Ganj, Saharanpur 115467"
VI04201,Darika Kala,69,Male,Electrician,Graduate,1004018,Vijayanagara,Vijayanagara Town,+917756149220,"90/046, Dora Circle, Jehanabad 607397"
VI04202,Yauvani Banerjee,44,Male,Doctor,PUC,288972,Bagalkot,Bagalkot East,06209288240,"33, Tripathi Circle, Mathura-677621"
VI04203,Januja Wable,44,Male,Mechanic,PUC,1145135,Raichur,Raichur Town,+916870707216,"068, Subramaniam Road, Dehri-340188"
VI04204,Oscar Bhatti,62,Female,Doctor,Post Graduate,676401,Chitradurga,Chitradurga Town,+917532339854,"01, Menon Zila, Ghaziabad-127108"
VI04205,Dakshesh Grewal,44,Female,Unemployed,Secondary,667136,Mandya,Mandya Town,05582414088,"770, Kuruvilla, Muzaffarnagar 615311"
VI04206,Bhavya Sha,41,Female,Farmer,Post Graduate,721177,Haveri,Haveri East,04343026142,"14/441, Chakraborty, Mehsana 353042"
VI04207,Luke Krishna,39,Female,Electrician,Graduate,1190118,Davanagere,Davanagere Town,08725029462,"10, Agarwal Circle, Alappuzha 560383"
VI04208,Farhan Mall,41,Male,Unemployed,Post Graduate,730019,Vijayapura,Vijayapura East,00436030307,"78/00, Sarna Ganj, Chinsurah 317150"
VI04209,Joshua Dhingra,50,Male,Mechanic,Primary,552341,Yadgir,Yadgir Rural,5054726097,"78/41, Tata Road, Pimpri-Chinchwad 261581"
VI04210,Nachiket Kakar,37,Male,Student,Post Graduate,941317,Hassan,Hassan Rural,+912364454977,"H.No. 123, Kalla Path, Rourkela-921495"
VI04211,Zashil Venkatesh,26,Female,Teacher,PUC,159115,Ballari,Ballari Rural,2750641088,"049, Shere Marg, Dharmavaram-220022"
VI04212,Janya Chatterjee,42,Female,Police,Primary,475909,Bidar,Bidar Rural,4627944446,"75/495, Raman, Bulandshahr 433433"
VI04213,Netra Bal,69,Male,Doctor,PUC,300207,Bengaluru Rural,Bengaluru Rural Rural,8129775217,"66, Parikh Circle, Chapra 658721"
VI04214,Tara Din,66,Male,Unemployed,Primary,641042,Vijayanagara,Vijayanagara Rural,+916027664100,"683, Nadkarni Circle, Bhind 109983"
VI04215,Ishanvi Kalita,44,Male,Business,Post Graduate,761849,Hassan,Hassan East,+917875624794,"H.No. 842, Bhatt Road, Rampur 909936"
VI04216,Warhi Sampath,68,Male,Teacher,Secondary,1179380,Bagalkot,Bagalkot Town,+913338198007,"H.No. 560, Wason Nagar, Surendranagar Dudhrej-092049"
VI04217,Anay Dhaliwal,58,Male,Mechanic,Post Graduate,170147,Chikkamagaluru,Chikkamagaluru Town,04011282828,"532, Khosla Circle, Bulandshahr 569452"
VI04218,Amol Thaman,42,Female,Software Engineer,Primary,181834,Kalaburagi,Kalaburagi East,+915427704596,"H.No. 600, Nayar Road, Malegaon-105002"
VI04219,Gaurangi Lata,67,Male,Doctor,Post Graduate,1119970,Kalaburagi,Kalaburagi Rural,2677626968,"97/66, Krish Circle, Etawah-579358"
VI04220,Lucky Bhargava,49,Male,Doctor,Secondary,317935,Vijayanagara,Vijayanagara Town,+915592489034,"44, Bahl Nagar, Erode 286547"
VI04221,Ishanvi Rao,57,Female,Driver,Secondary,1137650,Chikkaballapur,Chikkaballapur Town,09319044940,"H.No. 010, Manda Ganj, Kavali 141598"
VI04222,Bahadurjit Merchant,55,Female,Business,PUC,239771,Tumakuru,Tumakuru Rural,+913447468332,"54, Suri Street, Serampore-334238"
VI04223,Sarthak Chana,41,Female,Software Engineer,PUC,819711,Belagavi,Tilakwadi,+914100638281,"35, Rama Circle, Gulbarga 681678"
VI04224,Anya Mannan,51,Female,Student,Secondary,299404,Haveri,Haveri Rural,03407141014,"91/69, Ranganathan Chowk, Raichur-539090"
VI04225,Frederick Sandhu,60,Female,Police,Primary,864879,Bagalkot,Bagalkot East,09334988436,"36, Shankar, Darbhanga-999697"
VI04226,Gabriel Mall,39,Female,Electrician,Secondary,745274,Dharwad,Dharwad Town,+919103890054,"037, Suri Road, Bhavnagar 228929"
VI04227,Diya Vala,54,Female,Driver,Primary,1055110,Bengaluru Rural,Bengaluru Rural Town,+918428390334,"387, Brar Street, Uluberia-038277"
VI04228,Utkarsh Dar,70,Male,Mechanic,Primary,869055,Vijayanagara,Vijayanagara Rural,3374956986,"H.No. 060, Bora Path, Siliguri-804292"
VI04229,Kala Bhatnagar,46,Female,Mechanic,Primary,495031,Chamarajanagar,Chamarajanagar Town,4434382707,"H.No. 83, Gopal Marg, Varanasi-397854"
VI04230,Oliver Reddy,62,Female,Mechanic,Post Graduate,1121028,Chitradurga,Chitradurga Rural,0245911503,"H.No. 47, Das Circle, Tiruvottiyur-254025"
VI04231,Timothy Krishnan,23,Male,Teacher,Secondary,632645,Raichur,Raichur East,6812780755,"30, Devan Circle, North Dumdum-315099"
VI04232,Matthew Minhas,70,Female,Doctor,Graduate,838160,Shivamogga,Shivamogga East,8945226676,"H.No. 958, Prabhakar, Nagpur-687076"
VI04233,Aditya Dara,68,Female,Teacher,Graduate,185027,Hassan,Hassan Rural,+915958107128,"H.No. 136, Dayal Road, Ajmer-976091"
VI04234,Janaki Johal,30,Female,Business,Graduate,194873,Dharwad,Dharwad East,+912775779453,"199, Char Street, Kolkata 953952"
VI04235,Oeshi Mitra,33,Male,Police,PUC,1062753,Davanagere,Davanagere Town,+918856459467,"H.No. 056, Chandra Zila, Orai-296643"
VI04236,Harshil Chandra,42,Male,Labour,Primary,1127802,Kolar,Kolar Rural,8863602980,"67/21, Dhingra Zila, Akola-747484"
VI04237,Adya Khanna,51,Male,Teacher,Primary,756341,Shivamogga,Shivamogga Rural,+911350117473,"912, Mangat Chowk, Hosur-693132"
VI04238,Wazir Raval,30,Female,Student,PUC,1083049,Mandya,Mandya Town,+915237882102,"999, Bath Zila, Srikakulam-891317"
VI04239,Ira Bera,24,Male,Unemployed,Graduate,403629,Chikkamagaluru,Chikkamagaluru Rural,+918326467041,"00/66, Raj Marg, Dehradun-720642"
VI04240,Atharv Dave,33,Female,Doctor,Primary,495433,Vijayanagara,Vijayanagara East,2394147911,"73, Arora Nagar, Ambala-744738"
VI04241,Hritik Kibe,65,Male,Driver,Post Graduate,760732,Bidar,Bidar East,0160105818,"H.No. 627, Chauhan Street, Ahmedabad-522145"
VI04242,Aryan Krish,22,Male,Farmer,Secondary,726041,Chitradurga,Chitradurga Town,+911279996515,"H.No. 47, Bera Nagar, Sri Ganganagar-629714"
VI04243,Upadhriti Deol,38,Female,Electrician,Post Graduate,214078,Uttara Kannada,Uttara Kannada East,2194497632,"H.No. 021, Din Path, Berhampur-072067"
VI04244,Urvashi Brar,48,Male,Software Engineer,Graduate,962356,Vijayanagara,Vijayanagara Town,07835108895,"H.No. 128, Sachdeva Road, Pondicherry-852567"
VI04245,Jonathan Purohit,49,Male,Student,Primary,950252,Tumakuru,Tumakuru East,5245059077,"H.No. 35, Chaudhuri Zila, Pali 560303"
VI04246,Reva Raval,44,Female,Electrician,Post Graduate,565412,Mandya,Mandya Town,2495742578,"H.No. 168, Mohan Ganj, Nagaon-398796"
VI04247,Zayyan Bawa,22,Female,Farmer,Primary,747307,Hassan,Hassan East,+917857811297,"62, Wali Nagar, Satna-649632"
VI04248,Rachit Sastry,43,Female,Electrician,Graduate,946174,Bengaluru Rural,Bengaluru Rural Town,0995588614,"65/21, Palan Path, Rewa 937931"
VI04249,Advik Reddy,41,Male,Unemployed,Secondary,428082,Haveri,Haveri East,+910946144236,"77/72, Iyer Road, Rewa 275507"
VI04250,Gavin Sahota,42,Female,Student,Graduate,316860,Chikkamagaluru,Chikkamagaluru East,5396827495,"51/250, Ganesan, Karawal Nagar 869100"
VI04251,Peter Sachdeva,48,Female,Software Engineer,Graduate,398030,Kolar,Kolar Rural,+914087364971,"142, Krishna Nagar, Karimnagar 970081"
VI04252,Gopal Jhaveri,19,Female,Software Engineer,PUC,200147,Tumakuru,Tumakuru Town,+919925078366,"62/229, Sarma Street, Satna-293265"
VI04253,Yug Sodhi,52,Female,Teacher,Secondary,439925,Vijayanagara,Vijayanagara Town,06912066944,"45, Upadhyay, Ichalkaranji 124389"
VI04254,Advay Doshi,46,Female,Doctor,PUC,403927,Dharwad,Dharwad East,+912988093475,"15, Ramaswamy Path, Mangalore-285630"
VI04255,Mugdha Prabhu,42,Female,Electrician,PUC,1044296,Chikkaballapur,Chikkaballapur East,+918887750982,"44, Dass Road, Sultan Pur Majra-282280"
VI04256,Irya Sankaran,56,Female,Doctor,Primary,1154387,Udupi,Udupi East,1009236727,"21/086, Mane Road, Malegaon-455436"
VI04257,Gavin Kala,32,Male,Teacher,Primary,651952,Kalaburagi,Kalaburagi Rural,5900123501,"51, Tailor Street, Shimla-434981"
VI04258,Lakshmi Raghavan,20,Female,Doctor,Primary,740247,Dakshina Kannada,Kankanady,09100931390,"528, Dhar Marg, Mira-Bhayandar 229070"
VI04259,Krisha Choudhury,34,Female,Teacher,Secondary,1110582,Tumakuru,Tumakuru Rural,+915317239570,"H.No. 40, Gola Chowk, Ulhasnagar 860253"
VI04260,Varsha Suresh,26,Female,Teacher,PUC,870559,Ballari,Ballari Rural,1460308394,"37, Magar Chowk, Faridabad-631008"
VI04261,Adya Chowdhury,48,Female,Farmer,Primary,850544,Ramanagara,Ramanagara Town,06869198459,"97/529, Singhal Chowk, Anantapur 172717"
VI04262,Abeer Bansal,70,Male,Labour,Graduate,731468,Chikkamagaluru,Chikkamagaluru Rural,03893951493,"723, Ray Zila, Gurgaon-046004"
VI04263,Bina Gade,47,Female,Farmer,Post Graduate,665245,Vijayapura,Vijayapura Town,07719081072,"H.No. 43, Swaminathan Circle, Davanagere-558206"
VI04264,Aashi Narayan,34,Female,Driver,Secondary,1091273,Koppal,Koppal Town,6739711612,"48, Rajagopal Chowk, Dewas 762704"
VI04265,Isaac Raman,53,Male,Student,PUC,1018021,Kodagu,Kodagu Town,3428053454,"02, Batta Zila, Jalandhar 201454"
VI04266,Krisha Sood,56,Male,Police,Primary,930304,Kalaburagi,Kalaburagi East,05270691571,"H.No. 41, Contractor Chowk, Erode-836955"
VI04267,Darpan Narain,48,Female,Driver,Graduate,901259,Kodagu,Kodagu Rural,+915121301897,"H.No. 11, Goyal Ganj, Pune 969315"
VI04268,Nitesh Barad,30,Male,Doctor,Secondary,825931,Bagalkot,Bagalkot Town,09431327288,"42, Gandhi Path, Delhi 975333"
VI04269,Dipta Ben,57,Female,Unemployed,PUC,977145,Dharwad,Dharwad Rural,06475773706,"H.No. 73, Dugal Ganj, Vasai-Virar 958312"
VI04270,Sanaya Master,23,Female,Electrician,Primary,995687,Udupi,Udupi Town,+914795725571,"H.No. 933, Gola Ganj, Mysore 213763"
VI04271,Aayush Dani,44,Female,Unemployed,Post Graduate,1012269,Bidar,Bidar Rural,+913582713689,"19, Rajagopal, Amritsar 770852"
VI04272,Netra Mital,32,Male,Labour,Graduate,585431,Belagavi,Tilakwadi,5839863711,"H.No. 514, Korpal Circle, Unnao 700176"
VI04273,Jagat Bora,25,Male,Driver,Secondary,448662,Tumakuru,Tumakuru East,+912415049061,"16, Anne Street, Ballia-001920"
VI04274,Qushi Uppal,26,Female,Police,Post Graduate,1033695,Ramanagara,Ramanagara Rural,5737933872,"10/20, Vora Zila, Korba 677696"
VI04275,Upma Sharaf,57,Female,Mechanic,Graduate,918118,Chitradurga,Chitradurga Town,8582151236,"89/948, Natt Path, Burhanpur 208000"
VI04276,Rudra Sama,54,Female,Electrician,Primary,805993,Tumakuru,Tumakuru Rural,+919911656891,"15/08, Kar Nagar, Kalyan-Dombivli-577774"
VI04277,Tejas Rai,37,Female,Student,PUC,855659,Chikkaballapur,Chikkaballapur Rural,+919711715258,"34/758, Ganesh Zila, Solapur 365199"
VI04278,Lekha Chawla,26,Male,Police,Graduate,947527,Chitradurga,Chitradurga Town,+919877019531,"H.No. 24, Krish Circle, Morena-508575"
VI04279,Chaitanya Basak,52,Male,Farmer,Secondary,673308,Bidar,Bidar Town,5592749268,"87, Rajagopal Road, Gurgaon 677015"
VI04280,Azad Sundaram,50,Male,Labour,Primary,199424,Vijayapura,Vijayapura Rural,9531782800,"H.No. 54, Sharaf Nagar, Meerut-272353"
VI04281,William Chatterjee,55,Male,Driver,PUC,666099,Tumakuru,Tumakuru East,5341211398,"41, Kapur, Ramgarh-306157"
VI04282,Akshay Contractor,38,Male,Teacher,PUC,987574,Uttara Kannada,Uttara Kannada Rural,06508849559,"H.No. 268, Grover Road, Arrah 345285"
VI04283,Balvan Devi,57,Female,Doctor,Primary,230421,Kalaburagi,Kalaburagi Rural,09311897980,"H.No. 98, Rama Road, Gandhidham-948821"
VI04284,Chandresh Upadhyay,56,Male,Student,Secondary,337640,Vijayanagara,Vijayanagara Town,8903249679,"57/668, Atwal Nagar, Dehri-747450"
VI04285,Jagat Bandi,26,Female,Driver,PUC,407595,Tumakuru,Tumakuru Rural,04552885920,"05, Boase Circle, Salem 374794"
VI04286,Tanish Saxena,58,Female,Software Engineer,Post Graduate,709710,Vijayanagara,Vijayanagara Rural,+911450116221,"01/471, Luthra Circle, Bhusawal-186195"
VI04287,Bhavika Agrawal,47,Female,Labour,Graduate,345445,Raichur,Raichur Town,9598760738,"401, Vora Marg, Sambhal-783668"
VI04288,Ethan Sami,48,Female,Unemployed,Post Graduate,563868,Mandya,Mandya Town,3099242155,"86/79, Bhatnagar Circle, Gandhinagar 275432"
VI04289,Yuvraj Sharma,32,Male,Software Engineer,Graduate,801612,Tumakuru,Tumakuru Town,+918287102972,"153, Mani Nagar, Khora -921239"
VI04290,Daksh Kara,19,Male,Labour,PUC,687914,Vijayapura,Vijayapura Town,01843916380,"H.No. 123, Karpe Street, Nagpur-416987"
VI04291,Chameli Palla,46,Female,Mechanic,Primary,1018575,Tumakuru,Tumakuru Rural,06728967308,"22/79, Barad Circle, Bhalswa Jahangir Pur-286112"
VI04292,Karan Chopra,60,Male,Doctor,PUC,261252,Uttara Kannada,Uttara Kannada East,9269455156,"H.No. 757, Wali Marg, Madanapalle 275752"
VI04293,Azad Karpe,36,Male,Driver,Secondary,313186,Ramanagara,Ramanagara Rural,+919199169807,"856, Choudhury Nagar, Tinsukia 976429"
VI04294,Janya Badal,22,Female,Student,Secondary,1005515,Kodagu,Kodagu Rural,+913057316575,"35/470, Khosla Path, Jaunpur 088386"
VI04295,Daksha Ray,31,Female,Police,Graduate,924803,Davanagere,Davanagere Town,02130795281,"795, Ravi Circle, Nangloi Jat 565993"
VI04296,Ganga Mani,36,Female,Unemployed,Primary,417333,Raichur,Raichur Rural,00439692299,"93, Dhaliwal Street, Kollam 513391"
VI04297,Yuvraj Biswas,69,Male,Student,Post Graduate,738139,Udupi,Udupi East,7544165471,"H.No. 02, Chauhan Ganj, Machilipatnam 447727"
VI04298,Aryan Nagy,47,Male,Mechanic,PUC,784839,Ramanagara,Ramanagara Rural,5229060374,"69/30, Sharaf Ganj, Berhampur-048368"
VI04299,Hitesh Krishna,22,Male,Unemployed,Post Graduate,390173,Mysuru,Nazarbad,+910364016007,"H.No. 932, Ghosh Street, Kochi 175462"
VI04300,Bhavna Cherian,61,Male,Software Engineer,Secondary,862298,Vijayapura,Vijayapura Rural,8775162767,"H.No. 54, Basak Road, Jamnagar-441537"
VI04301,Banjeet Baral,34,Male,Software Engineer,Graduate,412923,Vijayapura,Vijayapura East,06475883435,"54/416, Balasubramanian Zila, Allahabad 420900"
VI04302,Advik Bora,60,Female,Unemployed,Primary,1191248,Udupi,Udupi East,+912476433718,"06/80, Swamy Circle, Bharatpur-313785"
VI04303,Pranav Mohanty,23,Male,Labour,PUC,1103407,Raichur,Raichur East,3630478142,"H.No. 91, Barad Ganj, Nagercoil-290936"
VI04304,Naksh Chander,22,Male,Unemployed,PUC,240948,Tumakuru,Tumakuru Rural,04697975826,"34/273, Hayer Marg, Thanjavur 212509"
VI04305,Yoshita Vora,35,Male,Labour,PUC,188705,Hassan,Hassan East,09373259698,"319, Krishna Nagar, Surendranagar Dudhrej 198280"
VI04306,Nimrat Chander,52,Male,Police,PUC,258613,Davanagere,Davanagere East,6268488480,"95/87, Iyer Path, Bihar Sharif 976663"
VI04307,Megha Verma,60,Female,Teacher,Graduate,886774,Shivamogga,Shivamogga Rural,+915611004262,"01/997, Devan Marg, Ujjain 495635"
VI04308,Akshay Kar,21,Female,Doctor,Primary,1053363,Belagavi,Camp,03485215560,"984, Misra Circle, Gurgaon-447070"
VI04309,Teerth Bahl,57,Female,Doctor,Graduate,608279,Bengaluru Rural,Bengaluru Rural Town,4865247904,"577, Aurora Road, Tadipatri 955401"
VI04310,Kashvi Rattan,27,Female,Student,Primary,636612,Mandya,Mandya Rural,01039877879,"09/901, Savant Nagar, Kalyan-Dombivli 186277"
VI04311,Aahana Anne,52,Female,Mechanic,PUC,627941,Bengaluru Rural,Bengaluru Rural Rural,09853310154,"H.No. 331, Balasubramanian Nagar, Chittoor-822730"
VI04312,Warjas Sarkar,68,Female,Teacher,Secondary,184442,Yadgir,Yadgir East,04368025932,"92/01, Palla, Nellore-938030"
VI04313,Ira Gopal,34,Male,Driver,Post Graduate,495839,Raichur,Raichur Rural,4618143714,"34, Dugal Street, Rohtak-192951"
VI04314,Shivansh Sehgal,66,Male,Farmer,Post Graduate,894322,Shivamogga,Shivamogga East,7276324857,"237, Mohanty, Ghaziabad 181449"
VI04315,Upadhriti Toor,48,Female,Student,Primary,867791,Vijayanagara,Vijayanagara Town,1211392110,"96, Rattan Zila, Raurkela Industrial Township 491939"
VI04316,Ijaya Guha,55,Male,Driver,Secondary,719516,Mysuru,Vijayanagar,1896112048,"90/70, Solanki, Haldia 232667"
VI04317,Advik Bhasin,66,Male,Business,Post Graduate,483569,Mandya,Mandya East,03842703339,"86/53, Patla Street, Gopalpur 229518"
VI04318,Tara Balan,27,Male,Software Engineer,PUC,921103,Vijayapura,Vijayapura Rural,1537604829,"847, Jha Zila, Davanagere-632504"
VI04319,Simon Arya,64,Female,Business,Post Graduate,782361,Raichur,Raichur Rural,6738097453,"H.No. 456, Sidhu Ganj, Dehri-832169"
VI04320,Suhani Dewan,41,Female,Software Engineer,Graduate,610618,Koppal,Koppal Rural,8194410599,"H.No. 35, Gandhi Ganj, Suryapet 620631"
VI04321,Kalpit Deo,56,Male,Doctor,Post Graduate,756675,Udupi,Udupi Town,01247077235,"H.No. 54, Dasgupta Chowk, Tiruppur-597804"
VI04322,Nicholas Mammen,19,Female,Farmer,Post Graduate,891321,Chamarajanagar,Chamarajanagar Town,07870794896,"74, Edwin Marg, Begusarai 334480"
VI04323,Bina Krishnan,53,Female,Labour,Secondary,181721,Shivamogga,Shivamogga Rural,08838662916,"22, Thakkar Street, Yamunanagar 520323"
VI04324,Zaid Divan,48,Male,Unemployed,Post Graduate,658032,Mysuru,Lashkar,2654145691,"205, Salvi Path, Madurai-791379"
VI04325,Devansh Shankar,51,Male,Driver,Primary,1056315,Koppal,Koppal Rural,+916238229147,"63/42, Shukla Zila, Muzaffarnagar 734754"
VI04326,Indira Kamdar,58,Female,Mechanic,Primary,1095579,Udupi,Udupi Rural,7078157533,"H.No. 559, Swamy Marg, Agartala 832024"
VI04327,Bhavika Goel,39,Female,Business,PUC,941022,Shivamogga,Shivamogga Rural,+911538531074,"H.No. 43, Chaudhry Road, Guntakal 472183"
VI04328,Ranveer Pandit,18,Male,Business,Graduate,358469,Mandya,Mandya Rural,2349549356,"H.No. 922, Yadav Street, Dehradun 264357"
VI04329,Zansi Mannan,69,Female,Software Engineer,Post Graduate,1097910,Yadgir,Yadgir East,+915260996995,"76, Lanka Ganj, Adoni-865527"
VI04330,Fiyaz Tiwari,21,Male,Police,Secondary,222469,Udupi,Udupi Rural,5280700014,"H.No. 851, Parmer, Gandhinagar-743522"
VI04331,Panini Gola,60,Male,Driver,PUC,989676,Haveri,Haveri Rural,+917100359384,"19, Brahmbhatt, Indore 391702"
VI04332,Advay Pradhan,21,Female,Teacher,Secondary,193766,Tumakuru,Tumakuru East,7478222513,"H.No. 787, Kalla Ganj, Jalna 517739"
VI04333,Rushil Kant,70,Female,Labour,PUC,1156654,Mandya,Mandya Rural,03665574887,"67/461, Sarna Ganj, Jabalpur 815486"
VI04334,Rajeshri Dave,57,Male,Driver,Secondary,774683,Haveri,Haveri Town,01983835951,"923, Kala Nagar, South Dumdum 491976"
VI04335,Nicholas Shukla,70,Female,Driver,Graduate,643935,Mandya,Mandya Rural,2850006262,"H.No. 245, Palla Circle, Akola-547883"
VI04336,Aarush Khatri,54,Female,Farmer,Post Graduate,150873,Mandya,Mandya Town,1643452029,"72/44, Swaminathan Marg, Panchkula 598689"
VI04337,Abha Srinivas,29,Male,Student,Graduate,1174033,Bengaluru Rural,Bengaluru Rural Town,+917612770529,"23, Lala, Rajahmundry-838642"
VI04338,Bahadurjit Chauhan,57,Male,Unemployed,Graduate,679897,Vijayanagara,Vijayanagara Town,09392521758,"H.No. 207, Kaul Nagar, Haridwar 375587"
VI04339,Yashasvi Sood,45,Male,Police,Graduate,1020546,Vijayanagara,Vijayanagara Town,07988894978,"54, Bahl Ganj, Mehsana 721163"
VI04340,Gabriel Sarna,35,Female,Farmer,Primary,1174907,Mysuru,Devaraja,+912420043356,"H.No. 713, Mangat Path, Muzaffarpur 221798"
VI04341,Rachana Din,32,Female,Business,Graduate,866495,Raichur,Raichur East,02431538150,"H.No. 48, Magar Road, Nadiad 509527"
VI04342,Indali Cherian,26,Male,Labour,Secondary,373130,Gadag,Gadag Rural,+913880347465,"28, Walia Street, Bathinda-895412"
VI04343,Chaaya Khosla,66,Male,Driver,Primary,307779,Yadgir,Yadgir East,08260483624,"28, Sama Marg, Lucknow-142752"
VI04344,Wakeeta Sharaf,23,Male,Business,Primary,843171,Ramanagara,Ramanagara Rural,+911392849797,"H.No. 61, Ramanathan Street, Imphal-883305"
VI04345,Azad Konda,20,Male,Electrician,PUC,295679,Bidar,Bidar East,09205899136,"81/61, Sampath Chowk, Chapra 220045"
VI04346,Arunima Bali,42,Female,Unemployed,PUC,592069,Tumakuru,Tumakuru East,04202460746,"H.No. 375, Parmer Street, Medininagar 404437"
VI04347,Aarna Borra,53,Female,Driver,PUC,461148,Yadgir,Yadgir Town,09473489308,"H.No. 08, Kulkarni Ganj, Patna 929626"
VI04348,Elijah Buch,33,Male,Mechanic,Graduate,444219,Kodagu,Kodagu East,1856775140,"256, Raghavan Chowk, Katihar-195258"
VI04349,Ishaan Date,37,Female,Unemployed,PUC,738822,Chamarajanagar,Chamarajanagar Town,02576785997,"89/441, Khosla Street, Gangtok-678756"
VI04350,Yachana Trivedi,20,Female,Driver,Graduate,278569,Haveri,Haveri Town,+913921464684,"00, Naik Marg, Nagercoil-829131"
VI04351,Chaitanya Ahluwalia,59,Male,Electrician,Graduate,495024,Gadag,Gadag Rural,1329717363,"H.No. 40, Vasa, Mangalore 182357"
VI04352,Geetika Chaudry,25,Male,Driver,Primary,1112868,Belagavi,Tilakwadi,+916974234998,"H.No. 26, Saran Marg, Bhatpara-605367"
VI04353,Vedhika Kari,19,Female,Electrician,Post Graduate,247490,Bidar,Bidar East,01458751843,"19/15, Bhasin Chowk, Hubli–Dharwad-882711"
VI04354,Teerth Chad,59,Male,Electrician,Primary,873192,Ramanagara,Ramanagara Town,01310140574,"924, Nath Nagar, Coimbatore-037203"
VI04355,Vihaan Banik,35,Female,Police,Graduate,844245,Shivamogga,Shivamogga Rural,9923681639,"H.No. 93, Kala Street, Gwalior-125640"
VI04356,Yashica Amble,41,Female,Software Engineer,Graduate,194644,Kodagu,Kodagu East,+911482779757,"37/915, Pai, Ajmer-619257"
VI04357,Agastya Chaudhary,69,Male,Mechanic,Graduate,821508,Vijayapura,Vijayapura Town,00215016757,"01, Varughese, Tezpur-266473"
VI04358,Shaurya Sibal,66,Female,Electrician,Post Graduate,324309,Mandya,Mandya East,05491048783,"377, Ganesan Nagar, Tirupati-948608"
VI04359,Isaac Krishna,70,Male,Unemployed,Graduate,742140,Udupi,Udupi Town,08789029017,"H.No. 791, Sen Street, Barasat-131118"
VI04360,Omya Chhabra,43,Female,Business,Secondary,240142,Kodagu,Kodagu East,+913907570491,"48/66, Chakraborty Circle, Maheshtala 674063"
VI04361,Anirudh Char,36,Female,Student,Secondary,704831,Kodagu,Kodagu Town,00868077128,"H.No. 958, Sant Road, Bhimavaram 994114"
VI04362,Ranbir Raman,19,Female,Doctor,Post Graduate,515108,Vijayapura,Vijayapura Town,+913071461801,"64/546, Tripathi Street, Kolkata-429184"
VI04363,Farhan Bhalla,20,Male,Driver,Secondary,973445,Bagalkot,Bagalkot Rural,3185391585,"H.No. 139, Prabhu Street, Bulandshahr-160681"
VI04364,Tanvi Lata,40,Female,Teacher,Graduate,878167,Yadgir,Yadgir Rural,+918496858368,"H.No. 21, Om Chowk, Narasaraopet-671665"
VI04365,Jeet Dixit,67,Female,Teacher,Primary,1040004,Chamarajanagar,Chamarajanagar East,+919322501917,"H.No. 56, Goel Zila, Ahmednagar-026366"
VI04366,Suhani Verma,26,Female,Farmer,Primary,1137979,Chamarajanagar,Chamarajanagar East,5359305602,"97, Tara Road, Jhansi-327494"
VI04367,Parth Rajagopal,70,Male,Driver,Secondary,881818,Uttara Kannada,Uttara Kannada Town,04771985829,"62/64, Palla Road, Machilipatnam-444734"
VI04368,Agastya Prasad,23,Female,Business,Graduate,622121,Kalaburagi,Kalaburagi Town,6795528101,"H.No. 32, Toor Street, Varanasi 372464"
VI04369,Chanchal Shah,19,Male,Unemployed,PUC,177287,Mysuru,Vijayanagar,+911372476268,"79/944, Kapur Street, Madurai 240942"
VI04370,Diya Basak,50,Female,Unemployed,Primary,375054,Kodagu,Kodagu East,01807463191,"12, Sethi Circle, Khandwa-119006"
